title,mixed fandom,ships,characters,hits,kudos,published,Deku,Bakugo,Deku & Bakugo,Aizawa,Prez Mic,Aizawa & Prez Mic,Aizawa & Deku,Enjiro,Bakugo & Kirishima,Shoto,Deku & Shoto,Dabi,Hawks,Dabi & Hawks,Uraraka,Deku & Uraraka,All Might,Deku & All Might,Class,Deku & Class,Denki,Shinsou,Denki & Shinsou,Deku & Shinsou,Reader,Bakugo & Reader,Bakugo & Shoto,Deku & Prez Mic,Mina,Kirashima,Mina & Kirashima,Jirou,Jirou & Denki,Shigaraki Tomura,Deku & Shigaraki Tomura,Aizawa & Shinsou,Nedzu,Deku & Nedzu,Deku & Reader
Constants and Variables,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],"['Midoriya Izuku/Melissa Shield/Uraraka Ochako', 'Midoriya Izuku/Uraraka Ochako', 'Midoriya Izuku/Melissa Shield', 'Melissa Shield/Uraraka Ochako', 'Amajiki Tamaki/Hadou Nejire/Toogata Mirio', 'Hadou Nejire/Haya Yuuyu', 'Amajiki Tamaki/Toogata Mirio', 'Melissa Shield & Yagi Toshinori | All Might', 'Midoriya Izuku & Yagi Toshinori | All Might', 'David Shield & Yagi Toshinori | All Might']","['Midoriya Izuku', 'Melissa Shield', 'Uraraka Ochako', 'Midoriya Inko', 'David Shield', 'Yagi Toshinori | All Might', 'Hadou Nejire', 'Amajiki Tamaki', 'Vestige Yagi Toshinori', 'Toogata Mirio']",21527,396.0,2023-04-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firestarter,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Midoriya Izuku/trauma', 'Midoriya Izuku & Ojiro Mashirao', 'Toga Himiko/Uraraka Ochako', 'Midoriya Izuku & Okuta Kagerou | Giran']","['Midoriya Izuku', 'Ojiro Mashirao', 'Uraraka Ochako', 'Original Characters', 'Toga Himiko', 'Okuta Kagerou | Giran']",1903,85.0,2023-04-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firestarter,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Midoriya Izuku/trauma', 'Midoriya Izuku & Ojiro Mashirao', 'Toga Himiko/Uraraka Ochako', 'Midoriya Izuku & Okuta Kagerou | Giran']","['Midoriya Izuku', 'Ojiro Mashirao', 'Uraraka Ochako', 'Original Characters', 'Toga Himiko', 'Okuta Kagerou | Giran']",1903,85.0,2023-04-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uvas Agrias,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Bakugou Katsuki/Midoriya Izuku', 'Aizawa Shouta | Eraserhead & Shinsou Hitoshi', 'Monoma Neito/Shinsou Hitoshi', 'Kaminari Denki/Kirishima Eijirou']","['Shinsou Hitoshi', 'Monoma Neito', 'Yagi Toshinori | All Might', 'Aizawa Shouta | Eraserhead']",3720,185.0,2023-04-01,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"As the moon light shines on our cold bodies, let us rot.","['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga), 文豪ストレイドッグス | Bungou Stray Dogs']",[],[],23,1.0,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Sky is What We Leave Behind,"['Fandoms:\n文豪ストレイドッグス | Bungou Stray Dogs, 僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia']","['Dazai Osamu/Nakahara Chuuya (Bungou Stray Dogs)', 'Akutagawa Ryuunosuke/Nakajima Atsushi (Bungou Stray Dogs)', 'Dazai Osamu & Oda Sakunosuke & Sakaguchi Ango (Bungou Stray Dogs)', 'Dabi | Todoroki Touya/Takami Keigo | Hawks', 'Bakugou Katsuki/Midoriya Izuku/Todoroki Shouto', 'Jirou Kyouka/Yaoyorozu Momo']","['Dazai Osamu (Bungou Stray Dogs)', 'Nakahara Chuuya (Bungou Stray Dogs)', 'Nakajima Atsushi (Bungou Stray Dogs)', 'Akutagawa Ryuunosuke (Bungou Stray Dogs)', 'Mori Ougai (Bungou Stray Dogs)', 'Fukuzawa Yukichi (Bungou Stray Dogs)', 'Kunikida Doppo (Bungou Stray Dogs)', 'Edogawa Ranpo (Bungou Stray Dogs)', 'Yosano Akiko (Bungou Stray Dogs)', 'Oda Sakunosuke (Bungou Stray Dogs)', 'Sakaguchi Ango (Bungou Stray Dogs)', 'Izumi Kyouka (Bungou Stray Dogs)', 'Ozaki Kouyou (Bungou Stray Dogs)', 'Midoriya Izuku', 'Bakugou Katsuki', 'Todoroki Shouto', 'Dabi | Todoroki Touya', 'Takami Keigo | Hawks', 'Shigaraki Tomura | Shimura Tenko', 'Aizawa Shouta | Eraserhead', 'Yagi Toshinori | All Might', 'Class 1-A (My Hero Academia)', 'League of Villains (My Hero Academia)', 'Armed Detective Agency Ensemble (Bungou Stray Dogs)', 'Port Mafia Ensemble (Bungou Stray Dogs)', 'Shinsou Hitoshi']",22076,883.0,2023-04-01,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Gaming Universe,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Bakugou Katsuki & Midoriya Izuku', 'Bakugou Katsuki/Midoriya Izuku']","['Midoriya Izuku', 'Bakugou Katsuki', 'Midoriya Inko', 'Yagi Toshinori | All Might']",19518,540.0,2023-04-01,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UA Staff chat vs tired college student,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],[],['Reader'],57,11.0,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"down to business , todomomo",['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],"['Todoroki Shouto/Yaoyorozu Momo', 'Momo Yaoyorozu/Shoto Todoroki', 'Todoroki Shouto & Yaoyorozu Momo']",[],963,41.0,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fire and Water: Tears of the Phoenix,"['Fandoms:\nWinx Club, 僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)']","['Midoriya Hisashi/Midoriya Inko', 'Midoriya Hisashi & Midoriya Inko & Midoriya Izuku', 'Bloom (Winx Club) & Midoriya Izuku', 'Midoriya Izuku & The Winx (Winx Club)', 'Midoriya Izuku & Roy (Winx Club)', 'Bloom & Sky (Winx Club)', 'Midoriya Izuku/Roy (Winx Club)', 'Bloom/Sky (Winx Club)', 'Brandon/Stella (Winx Club)', 'Tecna/Timmy (Winx Club)']","['Midoriya Izuku', 'Midoriya Inko', 'Midoriya Hisashi', 'Bloom (Winx Club)', 'Stella (Winx Club)', 'Flora (Winx Club)', 'Musa (Winx Club)', 'Tecna (Winx Club)', 'Roy (Winx Club)', 'Sky (Winx Club)', 'Brandon (Winx Club)', 'Riven (Winx Club)', 'Timmy (Winx Club)', 'Faragonda (Winx Club)', 'Icy (Winx Club)', 'Darcy (Winx Club)', 'Stormy (Winx Club)', 'Griffin (Winx Club)', 'Saladin (Winx Club)', 'Codatorta (Winx Club)', 'Mirta (Winx Club)', 'Knut (Winx Club)', 'Mike (Winx Club)', 'Vanessa (Winx Club)', 'Kiko (Winx Club)', 'Daphne (Winx Club)', 'Bakugou Katsuki', 'Yagi Toshinori | All Might', 'Aizawa Shouta | Eraserhead', 'Class 1-A (My Hero Academia)', 'League of Villains (My Hero Academia)', 'Sensei | All For One']",167,24.0,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fragments of You,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Bakugou Katsuki/Midoriya Izuku'],"['Bakugou Katsuki', 'Midoriya Izuku', 'Kirishima Eijirou', 'Yagi Toshinori | All Might', 'Sero Hanta']",1484,108.0,2023-04-01,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
War of Hearts,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Bakugou Katsuki/Yaoyorozu Momo', 'Bakugou Katsuki & Yaoyorozu Momo', 'Tokoyami Fumikage & Yaoyorozu Momo', 'Jirou Kyouka & Yaoyorozu Momo', 'Other Relationship Tags to Be Added', 'Jirou Kyouka/Kaminari Denki', 'Jirou Kyouka & Tokoyami Fumikage', 'Ashido Mina & Bakugou Katsuki & Kaminari Denki & Kirishima Eijirou & Sero Hanta', 'Midoriya Izuku/Todoroki Shouto', 'Minor or Background Relationship(s)']","['Yaoyorozu Momo', 'Bakugou Katsuki', 'Tokoyami Fumikage', 'Jirou Kyouka', 'Other Character Tags to Be Added', 'Kirishima Eijirou', 'Sero Hanta', 'Kaminari Denki', 'Kendou Itsuka', 'Bakugou Mitsuki', 'Todoroki Shouto', 'Original Characters', 'Midoriya Izuku']",9138,831.0,2023-04-01,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0
Самое сладкое извинение,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],['Dabi | Todoroki Touya/Todoroki Shouto'],"['Dabi | Todoroki Touya', 'Todoroki Shouto']",18,1.0,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ain’t scared of the blaze (don’t rescue me),['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],"['Takami Keigo | Hawks/Todoroki Shouto', 'Bakugou Katsuki/Tokoyami Fumikage', 'one-sided Takami Keigo | Hawks/Todoroki Enji | Endeavor - Relationship']","['Takami Keigo | Hawks', 'Todoroki Shouto', 'Tokoyami Fumikage', 'Todoroki Enji | Endeavor', 'Bakugou Katsuki', 'Midoriya Izuku', 'Uraraka Ochako', 'Usagiyama Rumi | Miruko', 'Hakamata Tsunagu | Best Jeanist', 'Tatsuma Ryuuko | Ryuukyuu']",97,8.0,2023-04-01,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Adalheidis,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Midoriya Izuku/Toga Himiko/Uraraka Ochako', 'Midoriya Izuku/Toga Himiko', 'Toga Himiko/Uraraka Ochako', 'Midoriya Izuku/Uraraka Ochako', 'Toga Himiko & Yagi Toshinori | All Might', 'Class 1-A & Toga Himiko', 'Class 1-B & Midoriya Izuku', 'Komori Kinoko/Tokage Setsuna']","['Toga Himiko', 'Yagi Toshinori | All Might', 'Midoriya Izuku', 'Midoriya Inko', 'Bakugou Katsuki', 'Uraraka Ochako', 'Class 1-A (My Hero Academia)', 'Class 1-B (My Hero Academia)', 'Hagakure Tooru']",90391,1807.0,2023-04-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheshire Cat,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Midoriya Izuku/Shinsou Hitoshi', 'Shinsou Hitoshi/Todoroki Shouto', 'Midoriya Izuku/Todoroki Shouto', 'Iida Tenya/Uraraka Ochako', 'Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic', 'Aizawa Shouta | Eraserhead & Midoriya Izuku', 'Midoriya Izuku & Yamada Hizashi | Present Mic', 'Class 1-A & Midoriya Izuku', 'Class 1-A & Class 1-B (My Hero Academia)']","['Midoriya Izuku', 'Shinsou Hitoshi', 'Todoroki Shouto', 'Takami Keigo | Hawks', 'Aizawa Shouta | Eraserhead', 'Kaminari Denki', 'Hagakure Tooru', 'Ojiro Mashirao', 'Uraraka Ochako', 'Shigaraki Tomura | Shimura Tenko', 'Dabi | Todoroki Touya', 'Bubaigawara Jin | Twice', 'Sensei | All For One', 'Yagi Toshinori | All Might', 'Ashido Mina', 'Kirishima Eijirou', 'Jirou Kyouka', 'Bakugou Katsuki', ""Bakugou Katsuki's Parents"", 'Sero Hanta', 'Iida Tenya', 'Asui Tsuyu', 'Kodai Yui', 'Tsukauchi Naomasa', 'Satou Rikidou', 'Inui Ryou | Hound Dog', 'Kayama Nemuri | Midnight', 'Yamada Hizashi | Present Mic', 'Class 1-A (My Hero Academia)', 'Class 1-A Girls (My Hero Academia)', 'Class 1-A Boys (My Hero Academia)', 'Mad Hatter', 'Alice (Alice in Wonderland)', 'Queen of Hearts (Alice in Wonderland)', 'White Rabbit']",3580,237.0,2023-04-01,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
for what i'm worth,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Bakugou Katsuki/Todoroki Shouto'],"['Bakugou Katsuki', 'Kirishima Eijirou', 'Kaminari Denki', 'Jirou Kyouka', 'Ashido Mina', 'Sero Hanta', 'Todoroki Shouto', 'Midoriya Izuku', 'Iida Tenya', 'Uraraka Ochako', 'Asui Tsuyu', 'Shinsou Hitoshi', 'Todoroki Rei']",3197,210.0,2023-04-01,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Made of Dust,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Gran Torino & Shigaraki Tomura | Shimura Tenko', 'Shigaraki Tomura | Shimura Tenko & Yagi Toshinori | All Might', 'Shigaraki Tomura | Shimura Tenko & Original Character(s)']","['Shigaraki Tomura | Shimura Tenko', 'Original Characters', 'Yagi Toshinori | All Might', 'Gran Torino (My Hero Academia)']",2922,160.0,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i hate loving,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],['Bakugou Katsuki/Midoriya Izuku'],"['Bakugou Katsuki', 'Midoriya Izuku', 'Uraraka Ochako', 'Kirishima Eijirou']",49,4.0,2023-04-01,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Construction n' Conversation,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],"['Monoma Neito & Shinsou Hitoshi', 'Midoriya Izuku & Shinsou Hitoshi', 'Bakugou Katsuki & Midoriya Izuku', 'Bakugou Katsuki & Friend with the Stretchy Fingers & Kariage | Friend with the Undercut', 'Dehisa | Friend with the Stretchy Fingers & Bubaigawara Jin | Twice']","[""Bakugou Katsuki's Friend with the Stretchy Fingers"", ""Kariage | Bakugou Katsuki's Friend with the Undercut"", 'Bakugou Katsuki', 'Midoriya Izuku', 'Monoma Neito', 'Shinsou Hitoshi', 'Haimawari Kouichi', 'Bubaigawara Jin | Twice']",151,38.0,2023-04-01,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fate's Fickle Wings,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],"['Takami Keigo | Hawks/Original Female Character(s)', 'Takami Keigo | Hawks & Original Character(s)', 'Midoriya Izuku & Takami Keigo | Hawks', 'Midoriya Izuku & Yagi Toshinori | All Might', 'Kirishima Eijirou & Midoriya Izuku', 'Class 1-A & Midoriya Izuku', 'Midoriya Izuku/Uraraka Ochako', 'Takami Keigo | Hawks & Yagi Toshinori | All Might', 'Midoriya Inko/Yagi Toshinori | All Might', 'Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic']","['Takami Keigo | Hawks', ""Takami Keigo | Hawks's Sidekicks"", 'Original Characters', 'Midoriya Izuku', 'Yagi Toshinori | All Might', 'Hero Public Safety Commission President (My Hero Academia)']",127,5.0,2023-04-01,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ghost In The Halls,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic'],"['Midoriya Izuku', 'Bakugou Katsuki', 'Class 1-A (My Hero Academia)', 'Class 1-B (My Hero Academia)', 'Aizawa Shouta | Eraserhead', 'Kan Sekijirou | Vlad King', 'Kayama Nemuri | Midnight', 'Yamada Hizashi | Present Mic', 'Ishiyama Ken | Cementoss', 'Ectoplasm (My Hero Academia)', 'Snipe (My Hero Academia)', 'Thirteen (My Hero Academia)', 'Maijima Higari | Power Loader', 'Nedzu (My Hero Academia)', 'Midoriya Inko', 'League of Villains (My Hero Academia)', 'Tsukauchi Naomasa', 'Todoroki Enji | Endeavor', 'Todoroki Rei']",83495,2888.0,2023-04-01,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mais uma vez aqui no início,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],[],['Midoriya Izuku'],0,,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dancing Heaven,"['Fandoms:\nDisco Elysium (Video Game), 僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)']",['none for the time being'],"['Midoriya Izuku', 'Ancient Reptilian Brain (Disco Elysium)', 'Volition (Disco Elysium)', 'Pain Threshold (Disco Elysium)', 'Logic (Disco Elysium) - Character', 'D']",24,1.0,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pro Hero Scenarios/Oneshots,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],"['Aizawa Shouta | Eraserhead/Reader', 'Toyomitsu Taishirou | Fat Gum/Reader', 'Snipe (My Hero Academia)/Reader', 'Sasaki Mirai | Sir Nighteye/Reader', 'Kan Sekijirou | Vlad King/Reader', 'Inui Ryou | Hound Dog/Reader', 'Maijima Higari | Power Loader/Reader', 'Sakamata Kuugo | Gang Orca/Reader']","['Midoriya Izuku', 'Bakugou Katsuki', 'Aizawa Shouta | Eraserhead', 'Sasaki Mirai | Sir Nighteye', 'Toyomitsu Taishirou | Fat Gum', 'Snipe (My Hero Academia)', 'Nezu', 'Kan Sekijirou | Vlad King', 'Maijima Higari | Power Loader', 'Kayama Nemuri | Midnight', 'Yamada Hizashi | Present Mic', 'Sakamata Kuugo | Gang Orca']",108,3.0,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chat Gpt Hurt/Comfort (MHA),['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],"['Hatsume Mei/Midoriya Izuku', 'Midoriya Izuku/Todoroki Shouto']","['Hatsume Mei', 'Midoriya Izuku', 'Todoroki Shouto']",136,2.0,2023-04-01,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
How to Teach a Young Dog New Tricks,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],['Kaminari Denki/Reader'],"['Kaminari Denki', 'Reader', 'Sero Hanta', 'Aizawa Shouta | Eraserhead', 'Mineta Minoru', 'Bakugou Katsuki', 'Kirishima Eijirou', 'Ashido Mina', 'Jirou Kyouka', 'Class 1-A (My Hero Academia)']",45,2.0,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Traveling Different Universes, First Stop! Five Nights at Freddy's!","[""Fandoms:\nFive Nights at Freddy's, Alien vs Predator (2004), 原神 | Genshin Impact (Video Game), Pocket Monsters | Pokemon - All Media Types, SCP Foundation, Creepypasta - Fandom, Halloween (Movies 1978-2002), Friday the 13th Series (Movies), A Nightmare on Elm Street (Movies 1984-1994), Undertale (Video Game), 僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga), Bakugan Battle Brawlers, Transformers - All Media Types, Ghost Rider (2007), Marvel Cinematic Universe, Borderlands (Video Games), Apex Legends (Video Games), VALORANT (Video Game), The Boy (Movies - Bell)""]","[""Moon/Sun (Five Nights at Freddy's)/Original Male Character(s)"", ""Glitchtrap (Five Nights at Freddy's)/Original Character(s)"", ""DJ Music Man (Five Nights at Freddy's) & Original Character(s)"", 'Revenant (Apex Legends)/Original Character(s)', ""Springtrap (Five Nights at Freddy's)/Original Character(s)"", ""Montgomery Gator (Five Nights at Freddy's)/Original Character(s)"", ""Glamrock Chica/Roxanne Wolf (Five Nights at Freddy's)""]","[""DJ Music Man (Five Nights at Freddy's)"", ""Sun (Five Nights at Freddy's)"", ""Moon (Five Nights at Freddy's)"", ""Nightmare (Five Nights at Freddy's)"", ""Nightmare Fredbear (Five Nights at Freddy's)"", ""Glitchtrap (Five Nights at Freddy's)"", ""Springtrap (Five Nights at Freddy's)"", ""Montgomery Gator (Five Nights at Freddy's)"", 'Vanny | Reluctant Follower | Beta-Tester', ""Gregory (Five Nights at Freddy's)"", ""Glamrock Freddy (Five Nights at Freddy's)"", ""Glamrock Bonnie (Five Nights at Freddy's)"", ""Glamrock Animatronics (Five Nights at Freddy's)"", ""Eclipse (Five Nights at Freddy's)""]",67,3.0,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meant to Be Yours,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],"['Sero Hanta/Todoroki Shouto', 'Bakugou Katsuki/Midoriya Izuku']","['Sero Hanta', 'Todoroki Shouto', 'Bakugou Katsuki', 'Midoriya Izuku', 'Class 1-A (My Hero Academia)']",136,12.0,2023-04-01,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Repeating time and time again, what hour is it now?","['Fandoms:\n文豪ストレイドッグス | Bungou Stray Dogs, 僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)']",['Dazai Osamu & Fyodor Dostoyevsky (Bungou Stray Dogs)'],"['Dazai Osamu (Bungou Stray Dogs)', 'Class 1-A (My Hero Academia)', 'Pro Heroes (My Hero Academia)', 'U.A. Students (My Hero Academia)', 'Aizawa Shouta | Eraserhead', 'Mori Ougai (Bungou Stray Dogs)']",471,53.0,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aizawa Shota: Origin,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],[],['Aizawa Shouta | Eraserhead'],2,1.0,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
An Avian Shouldn't Hold a Galaxy on Her Shoulders With Such Fragile Bones,"['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga), Metroid Series']","['Kirishima Eijirou/Midoriya Izuku', 'Class 1-A & Midoriya Izuku']","['Class 1-A (My Hero Academia)', 'Class 1-B (My Hero Academia)', 'Class 1-A Girls (My Hero Academia)', 'U.A. Faculty (My Hero Academia)', 'Pro Heroes (My Hero Academia)', 'Metroids (Metroid)', 'Original Chozo Character(s) (Metroid)', ""Bakugou Katsuki's Parents"", 'Yagi Toshinori | All Might', 'Sasaki Mirai | Sir Nighteye']",345,7.0,2023-04-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massive Milky Ask Box,"[""Fandoms:\nFate/stay night & Related Fandoms, Dangan Ronpa Series, BlazBlue Series (Video Games), Guilty Gear (Video Games), Highschool DxD (Anime), 原神 | Genshin Impact (Video Game), Overlord - Maruyama Kugane & Related Fandoms, 小林さんちのメイドラゴン | Kobayashi-san Chi no Maid Dragon | Miss Kobayashi's Dragon Maid, 食戟のソーマ | Food Wars! Shokugeki no Soma, 니케: 승리의 여신 | Goddess of Victory: Nikke (Video Game), Fairy Tail, 僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga), Helltaker (Video Game), Maken-Ki!, Edens Zero (Manga), Akame ga Kill! (Anime & Manga), Senjou no Valkyria | Valkyria Chronicles, Manyuu Hikenchou, Virtual Streamer Animated Characters, 明日方舟 | Arknights (Video Game), Naruto""]",[],[],9375,58.0,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Some Stability, Please",['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],"['Aizawa Shouta | Eraserhead & Shinsou Hitoshi', 'Shinsou Hitoshi & Yamada Hizashi | Present Mic', 'Kirishima Eijirou & Shinsou Hitoshi', 'Class 1-A & Shinsou Hitoshi', 'Class 1-C & Shinsou Hitoshi', 'Midoriya Izuku & Shinsou Hitoshi', ""Shinsou Hitoshi & Shinsou Hitoshi's Family""]","['Shinsou Hitoshi', 'Aizawa Shouta | Eraserhead', 'Yamada Hizashi | Present Mic', 'Kirishima Eijirou', 'Midoriya Izuku', 'Kaminari Denki', 'Sero Hanta', 'Class 1-A (My Hero Academia)', 'Class 1-C (My Hero Academia)', 'Bakugou Katsuki']",9525,454.0,2023-04-01,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
